player_id,short_name,long_name,positions,main_position,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,club_id,nationality,preferred_foot,weak_foot,skill_moves,intl_reputation,pace,shooting,passing,dribbling,defending,physic,face_url
74742,Y. Sanyang,Youssoupha Sanyang,"LW, LM",LW,65,77,1700000,6000,19,31/08/2005,175,68,319,266,Gambia,Left,3,3,1,78,59,58,67,25,47,https://cdn.sofifa.net/players/074/742/26_120.png
264445,J. Malcolm,Jovan Anthony Malcolm,"ST, LM, LW",ST,60,68,550000,650,22,10/12/2002,180,77,60,361,England,Right,3,3,1,83,58,46,58,28,64,https://cdn.sofifa.net/players/264/445/26_120.png
74785,Iker Córdoba,Iker Córdoba Sánchez,CB,CB,65,78,1600000,2000,19,11/11/2005,190,78,54,110069,Spain,Left,2,2,1,55,40,51,54,66,65,https://cdn.sofifa.net/players/074/785/26_120.png
271658,X. Mbuyamba,Xavier Tshimanga Kamaluba Ntite Mukendi Mpoyi Mbuyamba,CB,CB,70,78,3300000,5000,23,31/12/2001,196,85,10,645,Netherlands,Right,3,2,1,67,33,48,51,70,76,https://cdn.sofifa.net/players/271/658/26_120.png
70187,C. Ibayi,Christopher Ibayi,ST,ST,64,64,575000,3000,29,18/07/1995,187,85,2012,1715,Congo,Right,2,3,1,60,65,48,60,26,66,https://cdn.sofifa.net/players/070/187/26_120.png
233525,V. Rai,Vinit Rai Chamling,"CM, CDM",CM,57,57,170000,500,27,10/10/1997,182,73,2012,115202,India,Right,3,2,1,42,55,56,54,55,68,https://cdn.sofifa.net/players/233/525/26_120.png
78135,T. Toure,Tidiane Touré,"RB, RM",RB,58,68,425000,1000,20,05/11/2004,181,80,20,34,France,Right,3,2,1,63,52,51,55,54,59,https://cdn.sofifa.net/players/078/135/26_120.png
202811,E. Martínez,Damián Emiliano Martínez Romero,GK,GK,85,85,26500000,105000,32,02/09/1992,195,88,13,2,Argentina,Right,4,1,3,,,,,,,https://cdn.sofifa.net/players/202/811/26_120.png
71996,K. Busuladžić,Kenan Busuladžić,"CDM, CM",CDM,61,75,725000,1000,18,06/02/2007,181,72,56,320,Sweden,Right,3,2,1,66,36,52,60,56,61,https://cdn.sofifa.net/players/071/996/26_120.png
234817,S. Knežević,Stefan Knežević,CB,CB,68,70,1200000,6000,28,30/10/1996,187,80,2012,897,Switzerland,Right,3,2,1,37,37,50,61,68,76,https://cdn.sofifa.net/players/234/817/26_120.png
236611,R. Loft,Ryan George Henson Loft,ST,ST,61,61,350000,750,27,14/09/1997,190,77,61,110890,England,Right,3,2,1,56,60,48,57,30,75,https://cdn.sofifa.net/players/236/611/26_120.png
80714,L. Mora,Lautaro Mora,"CDM, CM",CDM,55,64,250000,1000,20,25/02/2005,183,73,353,111711,Argentina,Right,2,2,1,64,44,54,53,51,56,https://cdn.sofifa.net/players/080/714/26_120.png
277843,S. Hansen,Sabil Osman Hansen,"RB, CB, RM",RB,65,78,1600000,3000,19,14/11/2005,185,70,1,1786,Denmark,Right,3,2,1,58,30,56,52,67,65,https://cdn.sofifa.net/players/277/843/26_120.png
235100,M. Kałahur,Miłosz Kałahur,"LB, LM",LB,64,67,700000,1000,26,29/06/1999,174,70,66,111091,Poland,Left,2,2,1,74,31,54,63,60,60,https://cdn.sofifa.net/players/235/100/26_120.png
267869,N. Markanich,Nicholas Markanich,"ST, RW",ST,65,70,1100000,3000,25,26/12/1999,185,78,54,100852,United States,Right,3,3,1,60,66,54,64,27,60,https://cdn.sofifa.net/players/267/869/26_120.png
277343,N. Asiimwe,Nathan Asiimwe,"RB, RM",RB,61,68,625000,2000,20,29/12/2004,185,78,60,112259,Uganda,Right,4,2,1,73,34,51,60,54,69,https://cdn.sofifa.net/players/277/343/26_120.png
256864,C. Caton,Charlie Caton,ST,ST,57,65,375000,550,22,25/11/2002,182,72,61,110313,Wales,Left,2,2,1,74,55,51,58,38,57,https://cdn.sofifa.net/players/256/864/26_120.png
203363,G. Valsvik,Gustav Valsvik,CB,CB,67,67,650000,2000,32,26/05/1993,196,91,41,922,Norway,Left,2,2,1,34,48,52,42,66,82,https://cdn.sofifa.net/players/203/363/26_120.png
263784,Rodrigues,Antônio Josenildo Rodrigues de Oliveira,CB,CB,68,71,1400000,4000,27,10/10/1997,188,79,39,111928,Brazil,Right,3,2,1,67,39,44,47,69,73,https://cdn.sofifa.net/players/263/784/26_120.png
77169,S. van Duijn,Sem van Duijn,"LM, ST, LW",LM,61,74,800000,3000,21,18/03/2004,181,73,10,1906,Netherlands,Right,3,3,1,72,53,56,63,29,55,https://cdn.sofifa.net/players/077/169/26_120.png
278134,H. Blair,Harvey Antonio Blair,"LM, RM, LW",LM,61,73,800000,3000,21,14/09/2003,178,70,14,1790,England,Right,2,3,1,84,54,54,63,26,55,https://cdn.sofifa.net/players/278/134/26_120.png
270997,S. Baidoo,Samson Baidoo,CB,CB,70,81,3300000,10000,21,31/03/2004,190,82,16,64,Austria,Right,3,2,1,70,26,50,60,69,73,https://cdn.sofifa.net/players/270/997/26_120.png
246170,L. Gómez,Luis Felipe Gómez Miranda,"RW, RM",RW,65,68,950000,6000,25,11/10/1999,175,72,336,101106,Colombia,Right,3,3,1,73,59,56,69,25,51,https://cdn.sofifa.net/players/246/170/26_120.png
77474,E. Wynder,Elijah Wynder,"CM, CAM",CM,58,66,450000,1000,22,10/03/2003,183,75,39,697,United States,Right,2,2,1,52,51,57,57,52,58,https://cdn.sofifa.net/players/077/474/26_120.png
75449,K. Barcella,Kevin Barcella,CM,CM,59,71,525000,500,19,17/06/2006,177,75,32,111657,Italy,Right,3,2,1,65,53,58,62,43,50,https://cdn.sofifa.net/players/075/449/26_120.png
256698,J. Lukembila,Josias Tusevo Lukembila,"LM, ST, LW",LM,66,67,1000000,4000,25,09/09/1999,181,80,2012,110770,Switzerland,Left,3,3,1,77,59,59,67,23,57,https://cdn.sofifa.net/players/256/698/26_120.png
247497,A. Bella-Kotchap,Armel Bella-Kotchap,CB,CB,72,78,3400000,31000,23,11/12/2001,190,87,31,206,Germany,Right,4,2,1,72,25,50,50,72,75,https://cdn.sofifa.net/players/247/497/26_120.png
240608,A. Hartridge,Alex Duncan Hartridge,CB,CB,64,66,650000,1000,26,09/03/1999,185,84,60,15015,England,Left,2,2,1,69,28,51,55,63,75,https://cdn.sofifa.net/players/240/608/26_120.png
79842,M. Rashid,Mohammed Rashid,"CDM, CM",CDM,60,60,210000,750,29,03/07/1995,182,80,2012,111629,Palestine,Right,3,2,1,62,45,54,57,52,72,https://cdn.sofifa.net/players/079/842/26_120.png
72953,K. Whitmore,Kai Whitmore,"CM, CAM",CM,56,60,200000,500,24,25/03/2001,178,71,61,112254,Wales,Right,3,2,1,64,50,54,58,47,62,https://cdn.sofifa.net/players/072/953/26_120.png
241932,A. Molina,Alejandro Molina,"RB, RM",RB,64,64,575000,4000,27,10/08/1997,168,66,353,111713,Argentina,Right,3,2,1,72,43,51,54,62,53,https://cdn.sofifa.net/players/241/932/26_120.png
224544,Zhao Honglue,Zhao Honglüe赵宏略,"LB, LM",LB,62,62,120000,2000,35,04/12/1989,174,78,2012,131488,China PR,Left,3,3,1,59,35,54,60,59,66,https://cdn.sofifa.net/players/224/544/26_120.png
278820,A. Grindhaug,Almar Gjerd Grindhaug,CM,CM,57,73,425000,500,19,04/02/2006,180,75,41,1463,Norway,Right,3,2,1,51,53,54,58,53,57,https://cdn.sofifa.net/players/278/820/26_120.png
260140,R. Martínez,Ronaldo Iván Martínez Rolón,"ST, RM, RW",ST,67,67,1000000,7000,29,25/04/1996,174,71,353,112689,Paraguay,Right,3,3,1,74,68,47,67,20,57,https://cdn.sofifa.net/players/260/140/26_120.png
80688,M. Goffi,Maxima Goffi,"CB, RB",CB,62,76,850000,3000,17,23/01/2008,180,72,16,65,France,Right,3,2,1,64,39,52,56,63,60,https://cdn.sofifa.net/players/080/688/26_120.png
262962,A. Ementa,Anosike Victor Ementa,ST,ST,64,73,1300000,4000,23,03/05/2002,202,85,350,15005,Denmark,Right,3,2,1,63,61,51,61,26,76,https://cdn.sofifa.net/players/262/962/26_120.png
269875,S. Ba,Sanoussy Ba,"RB, LB, RM",RB,63,74,1000000,2000,21,05/01/2004,184,74,20,110500,Germany,Left,5,2,1,76,36,57,66,56,58,https://cdn.sofifa.net/players/269/875/26_120.png
75577,J. Simpson-Pusey,Jahmai Simpson-Pusey,CB,CB,68,79,2400000,26000,19,04/11/2005,187,79,50,78,England,Right,3,2,1,67,28,49,60,68,69,https://cdn.sofifa.net/players/075/577/26_120.png
230982,M. Roman,Mihai Alexandru Roman,ST,ST,61,61,210000,950,33,31/05/1992,190,82,330,100759,Romania,Left,2,2,1,53,61,50,55,32,73,https://cdn.sofifa.net/players/230/982/26_120.png
80717,Jon Garro,Jon Garro Larrarte,"RB, RM",RB,60,71,525000,900,20,10/06/2005,176,66,54,110711,Spain,Right,3,2,1,71,41,53,58,57,50,https://cdn.sofifa.net/players/080/717/26_120.png
272464,A. Gueguin,Axel Gueguin,"LM, LW",LM,61,76,800000,1000,20,24/03/2005,172,58,17,70,France,Left,2,3,1,75,55,54,67,33,46,https://cdn.sofifa.net/players/272/464/26_120.png
71000,L. Cerri,Leonardo Cerri,ST,ST,67,76,2300000,33000,22,04/03/2003,198,88,32,1848,Italy,Right,3,3,1,38,68,49,58,32,70,https://cdn.sofifa.net/players/071/000/26_120.png
276572,E. Pecorino,Emanuele Pecorino,ST,ST,64,71,1200000,21000,23,15/07/2001,192,87,32,112494,Italy,Left,2,2,1,51,62,53,60,33,70,https://cdn.sofifa.net/players/276/572/26_120.png
81515,André Miranda,André Alexandre Mendes Miranda,"RW, LW, RM",RW,58,76,500000,1000,17,25/09/2007,174,63,308,236,Portugal,Left,2,2,1,66,64,52,60,26,55,https://cdn.sofifa.net/players/081/515/26_120.png
271983,K. Keben,Kévin Keben Biakolo,"CB, RB, RM",CB,69,78,2900000,12000,21,26/01/2004,190,86,14,1795,Cameroon,Right,2,2,1,65,32,50,56,69,70,https://cdn.sofifa.net/players/271/983/26_120.png
201081,B. Kopacz,Bartosz Kopacz,"CB, RB, RM",CB,64,64,275000,1000,33,21/05/1992,188,85,66,112510,Poland,Right,3,2,1,55,37,50,49,64,73,https://cdn.sofifa.net/players/201/081/26_120.png
71553,N. Zätterström,Nils Zätterström,CB,CB,64,78,1300000,10000,20,29/03/2005,192,84,14,1794,Sweden,Left,2,2,1,74,34,49,55,60,78,https://cdn.sofifa.net/players/071/553/26_120.png
81547,D. Voute,David Voute,"RB, RM",RB,58,71,475000,1000,19,04/11/2005,180,70,10,1914,United States,Right,2,2,1,64,49,53,62,52,54,https://cdn.sofifa.net/players/081/547/26_120.png
73104,A. Coulibaly,Adama Coulibaly,"CB, CAM, RB",CB,52,69,200000,650,20,20/01/2005,176,70,351,131739,New Zealand,Right,3,2,1,75,46,50,55,51,53,https://cdn.sofifa.net/players/073/104/26_120.png
79248,A. Forneris,Alan Forneris,"CDM, CM",CDM,64,73,1200000,4000,20,28/01/2005,184,80,353,101085,Argentina,Right,2,2,1,47,40,60,51,61,69,https://cdn.sofifa.net/players/079/248/26_120.png
73877,J. Ricketts,Jamar Ricketts,"LM, LB",LM,58,66,450000,1000,23,24/10/2001,175,75,39,111928,United States,Left,3,2,1,61,46,53,60,55,58,https://cdn.sofifa.net/players/073/877/26_120.png
79002,M. Gjorgjievski,Marko Gjorgjievski,ST,ST,64,67,775000,1000,25,18/04/2000,189,84,330,114147,North Macedonia,Right,3,3,1,67,64,56,58,21,70,https://cdn.sofifa.net/players/079/002/26_120.png
76445,E. Alladoh,Ezekiel Alladoh,ST,ST,63,78,1100000,1000,19,13/09/2005,191,77,56,111705,Ghana,Left,3,3,1,79,61,48,58,20,71,https://cdn.sofifa.net/players/076/445/26_120.png
265636,C. Riquelme,Cristián Alonso Riquelme Piña,"LB, LM",LB,62,74,950000,5000,21,14/10/2003,177,63,335,110980,Chile,Left,1,3,1,83,37,48,59,54,63,https://cdn.sofifa.net/players/265/636/26_120.png
226468,A. Favilli,Andrea Favilli,ST,ST,67,67,1000000,2000,28,17/05/1997,191,85,32,2038,Italy,Right,3,3,1,54,67,51,65,25,66,https://cdn.sofifa.net/players/226/468/26_120.png
273628,T. Slotsager,Tobias Slotsager,CB,CB,69,82,3100000,5000,19,01/01/2006,189,79,31,206,Denmark,Right,3,2,1,69,27,49,61,69,66,https://cdn.sofifa.net/players/273/628/26_120.png
277473,J. Reec,Jing Machar Reec,"ST, LM, LW",ST,59,68,500000,2000,22,12/06/2003,188,80,351,111397,Australia,Left,3,3,1,82,58,47,57,32,63,https://cdn.sofifa.net/players/277/473/26_120.png
248307,M. Yasir,Mohammed Yasir,"RM, RW",RM,60,60,250000,550,27,14/04/1998,170,68,2012,113298,India,Left,3,3,1,75,52,55,61,35,57,https://cdn.sofifa.net/players/248/307/26_120.png
276735,I. Rondić,Imad Rondić,ST,ST,66,69,1100000,9000,26,16/02/1999,190,83,66,114326,Bosnia and Herzegovina,Left,3,2,1,58,65,47,61,29,70,https://cdn.sofifa.net/players/276/735/26_120.png
264449,É. Youté Kinkoué,Etienne Ludovic Youté Kinkoué,CB,CB,72,79,4400000,10000,23,14/01/2002,195,91,16,1738,France,Right,3,2,1,55,31,50,47,70,80,https://cdn.sofifa.net/players/264/449/26_120.png
250884,Javi Siverio,Javier Siverio Toro,"ST, CAM, CM",ST,66,66,925000,1000,27,14/11/1997,182,75,2012,113298,Spain,Right,4,3,1,47,68,51,64,31,56,https://cdn.sofifa.net/players/250/884/26_120.png
229911,M. Kenlock,Myles Lewis George Kenlock,"LB, CB, LM",LB,60,60,220000,500,28,26/11/1996,185,76,61,135,England,Left,3,2,1,66,37,48,56,58,68,https://cdn.sofifa.net/players/229/911/26_120.png
230940,C. Gondo,Diomandè Yann Cedric Gondo,ST,ST,68,68,1200000,2000,28,25/11/1996,187,75,32,110740,Côte d'Ivoire,Right,3,2,1,71,69,47,62,22,66,https://cdn.sofifa.net/players/230/940/26_120.png
76062,P. Hennrich,Paul Hennrich,"LW, LM",LW,62,76,950000,800,20,06/03/2005,180,80,2076,110685,Germany,Left,3,3,1,72,57,58,65,35,47,https://cdn.sofifa.net/players/076/062/26_120.png
274736,J. Saborido,Juan Ignacio Saborido,"RB, RM",RB,65,66,750000,4000,27,25/04/1998,179,74,353,112689,Argentina,Right,2,2,1,65,31,50,59,61,68,https://cdn.sofifa.net/players/274/736/26_120.png
259640,W. George,Wouter George,"CM, CAM",CM,59,66,450000,2000,23,03/03/2002,172,65,350,100087,Belgium,Right,3,2,1,58,50,61,68,38,50,https://cdn.sofifa.net/players/259/640/26_120.png
74313,F. Adekami,Muhammed Farouck Adekami,"CAM, LM, CM",CAM,58,73,475000,3000,19,13/02/2006,172,63,350,230,Côte d'Ivoire,Right,4,2,1,75,45,55,61,39,55,https://cdn.sofifa.net/players/074/313/26_120.png
277589,D. Szala,Dominik Jerzy Szala,"RB, CB",RB,63,75,1100000,2000,19,24/04/2006,185,78,66,420,Poland,Right,3,2,1,67,26,55,56,61,63,https://cdn.sofifa.net/players/277/589/26_120.png
242527,S. Ambrosius,Stephan Kofi Ambrosius,CB,CB,68,71,1400000,7000,26,18/12/1998,182,80,2012,898,Ghana,Right,2,2,1,64,31,44,52,67,77,https://cdn.sofifa.net/players/242/527/26_120.png
74086,M. Hennig,Maximilian Sebastian Marc Hennig,"LB, LM",LB,62,79,975000,2000,18,12/10/2006,178,69,19,2017,Germany,Left,3,2,1,71,31,56,62,55,54,https://cdn.sofifa.net/players/074/086/26_120.png
269683,E. Hawsawi,Islam Ahmed Shuaib Hawsawiإسلام بن أحمد بن شعيب‎ هوساوي,"LB, LM",LB,62,71,850000,4000,23,27/12/2001,170,60,350,131798,Saudi Arabia,Left,2,2,1,86,28,52,61,54,59,https://cdn.sofifa.net/players/269/683/26_120.png
264580,D. Chesters,Daniel Peter Chesters,"RM, RB",RM,58,64,325000,600,23,04/04/2002,177,68,61,113926,England,Right,3,3,1,71,47,55,60,46,55,https://cdn.sofifa.net/players/264/580/26_120.png
76947,Jota,Joaquín Domingo Ponce,"RB, RM",RB,59,71,500000,1000,19,14/05/2006,176,64,54,1854,Spain,Right,3,2,1,74,44,51,59,53,49,https://cdn.sofifa.net/players/076/947/26_120.png
77718,K. Jansen,Kai Jansen,CM,CM,56,74,350000,1000,18,29/05/2007,180,75,10,1913,Netherlands,Right,3,2,1,66,52,56,61,41,51,https://cdn.sofifa.net/players/077/718/26_120.png
257699,S. Morris,Shayden Morris,"RM, RW",RM,64,69,875000,1000,23,30/03/2002,183,68,60,1923,England,Right,2,3,1,90,57,57,65,24,43,https://cdn.sofifa.net/players/257/699/26_120.png
75948,H. O'Grady-Macken,Harley O'Grady-Macken,"CM, CDM",CM,56,65,300000,3000,20,09/12/2004,183,80,61,1920,England,Right,3,2,1,66,46,54,57,50,59,https://cdn.sofifa.net/players/075/948/26_120.png
277431,R. Lipinski,Raphaël Lipinski,"LB, LM, CB",LB,62,70,850000,1000,22,30/07/2002,181,71,17,111659,France,Left,2,2,1,66,43,53,59,57,62,https://cdn.sofifa.net/players/277/431/26_120.png
255417,Shen Zigui,William Rupert James Donkin沈子贵,"LM, LW",LM,58,63,300000,2000,24,26/12/2000,180,67,2012,116361,Chinese Taipei,Right,3,3,1,78,54,48,62,40,53,https://cdn.sofifa.net/players/255/417/26_120.png
198352,S. Bell,Stefan Bell,CB,CB,74,74,2000000,24000,33,24/08/1991,192,88,19,169,Germany,Right,2,2,1,42,38,52,48,77,73,https://cdn.sofifa.net/players/198/352/26_120.png
226523,F. Brorsson,Franz Denniz Brorsson,CB,CB,67,67,850000,11000,29,30/01/1996,187,83,318,100135,Sweden,Right,2,2,1,67,30,48,53,64,77,https://cdn.sofifa.net/players/226/523/26_120.png
229349,J. Thorniley,Jordan Luke Thorniley,CB,CB,65,65,625000,4000,28,24/11/1996,181,79,60,1930,England,Left,2,2,1,56,34,52,55,65,69,https://cdn.sofifa.net/players/229/349/26_120.png
77296,J. Ćorluka,Josip Ćorluka,"RB, LB, RM",RB,63,63,425000,1000,30,03/03/1995,184,80,66,110749,Bosnia and Herzegovina,Right,2,2,1,67,27,57,60,59,68,https://cdn.sofifa.net/players/077/296/26_120.png
273918,Vivaldo,Vivaldo Leandro Semedo Moura Sousa,ST,ST,63,78,1200000,7000,20,28/01/2005,192,85,14,1795,Portugal,Left,3,2,1,75,60,46,57,32,69,https://cdn.sofifa.net/players/273/918/26_120.png
275461,D. Salgado,Dilan Amaro Salgado Soto,"RM, ST, RW",RM,58,66,450000,2000,21,12/07/2003,175,78,335,111328,Chile,Right,3,3,1,71,52,54,57,33,66,https://cdn.sofifa.net/players/275/461/26_120.png
70155,T. Habroune,Taha Habroune,"CAM, CM",CAM,57,77,450000,1000,19,05/02/2006,182,76,39,687,United States,Right,3,2,1,66,49,53,60,50,48,https://cdn.sofifa.net/players/070/155/26_120.png
71437,Yang Haoyu,Yang Haoyu杨皓宇,"CM, CAM",CM,56,71,350000,2000,19,25/05/2006,180,74,2012,110955,China PR,Right,4,2,1,68,50,53,60,43,65,https://cdn.sofifa.net/players/071/437/26_120.png
79632,M. Nkota,Mohau Nkota,"RW, RM",RW,64,78,1400000,6000,20,09/11/2004,167,61,350,112096,South Africa,Left,2,3,1,91,59,52,66,23,46,https://cdn.sofifa.net/players/079/632/26_120.png
73490,J. Kolan,Jakub Kolan,"CDM, CM",CDM,60,69,500000,600,20,03/08/2004,177,73,66,110749,Poland,Right,2,2,1,63,40,54,58,59,56,https://cdn.sofifa.net/players/073/490/26_120.png
236307,D. Graovac,Daniel Graovac,"CB, RB, RM",CB,65,65,500000,2000,31,08/08/1993,185,73,330,100761,Bosnia and Herzegovina,Right,3,2,1,37,40,57,48,66,70,https://cdn.sofifa.net/players/236/307/26_120.png
241690,M. Wolfe,Matthew Ryan Wolfe,"CDM, CM",CDM,59,62,275000,500,25,12/06/2000,185,75,65,563,England,Right,3,2,1,61,46,56,57,56,60,https://cdn.sofifa.net/players/241/690/26_120.png
209438,M. Haglind-Sangré,Marcus Haglind-Sangré,CB,CB,63,63,400000,1000,30,04/02/1995,190,90,66,1569,Sweden,Right,3,2,1,59,41,47,52,62,71,https://cdn.sofifa.net/players/209/438/26_120.png
277790,L. Paz,Luis Fernando Paz Vargas,"RB, LB, RM",RB,62,74,950000,4000,21,09/06/2004,167,70,2017,110968,Bolivia,Right,3,2,1,69,39,57,56,56,53,https://cdn.sofifa.net/players/277/790/26_120.png
245022,N. Opoku,Nicholas Opoku,CB,CB,67,69,1100000,6000,27,11/08/1997,190,78,68,111339,Ghana,Right,4,2,1,61,37,46,51,66,79,https://cdn.sofifa.net/players/245/022/26_120.png
77349,Sandro Vidigal,Sandro Miguel Rodrigues Vidigal,"LW, RW, CAM, LM",LW,65,82,1800000,2000,17,28/07/2007,179,70,308,1896,Portugal,Right,4,3,1,77,60,55,67,30,42,https://cdn.sofifa.net/players/077/349/26_120.png
75308,G. Duarte,Gaspar De Jesús Duarte,"RM, RW",RM,65,77,1800000,4000,22,06/01/2003,173,70,353,110580,Argentina,Right,3,3,1,72,56,58,65,31,60,https://cdn.sofifa.net/players/075/308/26_120.png
74557,Ali Houary,Ali Houary Jeddoubعلي هواري جدوب,"CAM, CM",CAM,62,76,950000,4000,19,05/08/2005,178,68,53,468,Spain,Right,3,3,1,62,55,60,64,40,51,https://cdn.sofifa.net/players/074/557/26_120.png
273987,P. Pernicone,Patricio Ezequiel Pernicone,CB,CB,67,73,1500000,5000,23,04/07/2001,183,77,353,101088,Argentina,Right,3,2,1,58,33,49,54,65,73,https://cdn.sofifa.net/players/273/987/26_120.png
216387,S. Sané,Saliou Sané,ST,ST,63,63,400000,4000,32,19/07/1992,187,86,19,780,Germany,Right,3,3,1,80,60,40,65,29,69,https://cdn.sofifa.net/players/216/387/26_120.png
248137,F. Rodríguez,Facundo Santiago Rodríguez Fábregas,CB,CB,70,73,1900000,9000,25,26/02/2000,190,88,353,101083,Argentina,Left,3,2,1,65,29,48,53,68,76,https://cdn.sofifa.net/players/248/137/26_120.png
255597,Chen Chunxin,Chen Chunxin陈纯新,"RB, CM",RB,55,56,130000,1000,27,25/12/1997,181,68,2012,131173,China PR,Right,3,2,1,77,40,54,58,46,63,https://cdn.sofifa.net/players/255/597/26_120.png
263550,R. Capellini,Riccardo Capellini,CB,CB,66,69,1000000,1000,25,01/03/2000,186,74,32,200,Italy,Right,3,2,1,62,38,50,52,66,66,https://cdn.sofifa.net/players/263/550/26_120.png
79009,N. Dzięgielewski,Natan Dzięgielewski,"CAM, CM",CAM,62,69,800000,2000,20,19/10/2004,180,75,66,420,Poland,Right,3,3,1,70,60,56,63,35,53,https://cdn.sofifa.net/players/079/009/26_120.png
252330,R. Burrell,Rumarn Kameron-Scott Burrell,ST,ST,62,68,625000,7000,24,16/12/2000,180,72,14,15,Jamaica,Right,3,2,1,75,62,48,61,17,62,https://cdn.sofifa.net/players/252/330/26_120.png
72625,F. Ibrian,Florinel Valentin Ibrian,"RB, LB, RM",RB,60,60,180000,700,31,14/09/1993,179,74,330,131459,Romania,Left,4,2,1,66,45,49,55,56,59,https://cdn.sofifa.net/players/072/625/26_120.png
76732,M. Fernández,Manuel Fernández,"RM, RW",RM,64,74,1300000,3000,20,08/10/2004,181,63,353,111715,Argentina,Right,3,3,1,86,56,54,71,28,42,https://cdn.sofifa.net/players/076/732/26_120.png
210876,B. Hüseynov,Bədavi Ruslan oğlu Hüseynov,"CB, RB",CB,69,69,675000,11000,33,11/07/1991,185,81,313,113888,Azerbaijan,Right,3,2,1,61,29,52,57,69,68,https://cdn.sofifa.net/players/210/876/26_120.png
261054,Kang Yoon Gu,Yun-gu Kang강윤구,"RM, CAM, LW, RW",RM,62,71,875000,1000,23,08/04/2002,177,73,83,112115,Korea Republic,Left,3,3,1,68,49,59,63,35,60,https://cdn.sofifa.net/players/261/054/26_120.png
77014,L. Lescano,Leandro Ariel Lescano,"LB, LM",LB,63,72,1000000,3000,22,03/03/2003,172,65,353,111711,Argentina,Left,3,2,1,68,28,56,54,59,68,https://cdn.sofifa.net/players/077/014/26_120.png
235995,A. Borković,Alexandar Borković,CB,CB,64,67,675000,6000,26,11/06/1999,184,74,19,209,Austria,Left,3,2,1,59,34,54,53,65,68,https://cdn.sofifa.net/players/235/995/26_120.png
259039,B. Hidalgo,Bode Davis,"RB, CB, RM",RB,62,71,850000,2000,23,22/02/2002,183,75,39,111139,United States,Left,4,3,1,77,43,45,66,58,58,https://cdn.sofifa.net/players/259/039/26_120.png
277993,R. Molotnikov,Rudi Allan-Molotnikov,"CAM, LM, CM",CAM,59,76,575000,1000,19,23/05/2006,179,65,50,81,Scotland,Right,3,3,1,75,53,56,60,34,51,https://cdn.sofifa.net/players/277/993/26_120.png
263418,L. Varaldo,Lucas Ariel Varaldo,"ST, CAM",ST,63,72,1100000,4000,23,24/02/2002,176,69,353,112965,Argentina,Right,3,2,1,64,66,46,60,25,64,https://cdn.sofifa.net/players/263/418/26_120.png
253697,S. Tavora,Dom Sahil Krishe De Noronha E Tavora,"CDM, CM, LM",CDM,55,55,110000,500,29,19/10/1995,169,67,2012,113298,India,Right,3,2,1,65,49,51,51,51,64,https://cdn.sofifa.net/players/253/697/26_120.png
211476,L. Rodrigues,Lenny Rodrigues,"CDM, CM, CB",CDM,58,58,40000,500,38,10/05/1987,182,64,2012,113301,India,Right,3,2,1,61,46,54,54,53,66,https://cdn.sofifa.net/players/211/476/26_120.png
260885,A. Kazeem,Al Amin Kazeem,"LB, LM",LB,58,63,275000,500,23,06/04/2002,180,74,65,423,England,Left,2,2,1,79,42,51,56,52,60,https://cdn.sofifa.net/players/260/885/26_120.png
70168,M. Valenti,Matías Valenti,"LB, CB, LM",LB,66,73,1600000,5000,22,03/09/2002,184,85,353,111020,Argentina,Left,3,2,1,63,40,41,60,69,70,https://cdn.sofifa.net/players/070/168/26_120.png
257339,A. Mosór,Ariel Mosór,CB,CB,68,75,2300000,5000,22,19/02/2003,184,82,66,114326,Poland,Right,2,2,1,66,33,46,50,67,74,https://cdn.sofifa.net/players/257/339/26_120.png
264284,R. Baniya,Rayyan Baniya,CB,CB,71,76,2400000,28000,26,18/02/1999,194,84,68,436,Türkiye,Right,2,2,1,65,31,43,55,71,78,https://cdn.sofifa.net/players/264/284/26_120.png
74845,I. Seidu,Issaka Seidu,"LB, LM",LB,60,78,600000,2000,19,05/06/2006,175,68,1,1788,Ghana,Left,3,2,1,65,43,54,59,55,57,https://cdn.sofifa.net/players/074/845/26_120.png
76638,E. Saunes,Eirik Saunes,"LB, RM, LM",LB,65,68,850000,1000,26,22/09/1998,189,79,41,1523,Norway,Left,3,2,1,69,29,54,59,62,67,https://cdn.sofifa.net/players/076/638/26_120.png
264287,B. Bulut,Buluthan Bulut,CM,CM,55,64,275000,2000,22,21/07/2002,175,58,68,113142,Türkiye,Right,3,2,1,65,48,61,60,43,45,https://cdn.sofifa.net/players/264/287/26_120.png
259173,Víctor Chust,Víctor Chust García,CB,CB,71,77,2600000,6000,25,05/03/2000,184,76,53,468,Spain,Right,5,2,1,67,30,52,54,72,68,https://cdn.sofifa.net/players/259/173/26_120.png
79472,T. Epailly,Theo Epailly,"LW, LM",LW,59,59,250000,3000,26,10/02/1999,178,70,350,132231,France,Right,3,2,1,67,60,55,63,36,52,https://cdn.sofifa.net/players/079/472/26_120.png
73330,M. Bokele,Morgan Bokele Mputu,"LM, RM, LW",LM,65,77,1800000,3000,21,13/03/2004,175,71,16,68,Cameroon,Right,3,3,1,73,58,57,68,26,53,https://cdn.sofifa.net/players/073/330/26_120.png
